headline,extracted_text,link,sources,category,timestamp,keywords
Ketua DPRD Kota Bogor Raih Gelar Doktor di IPB University,[''],https://www.jpnn.com/news/ketua-dprd-kota-bogor-raih-gelar-doktor-di-ipb-university?page=all,JPNN,nasional,2023-03-17,"['Ketua', 'DPRD', 'Kota', 'Bogor,Atang', 'Trisnanto,gelar', 'S3,Gelar', 'doktor,sidang', 'doktoral,IPB', 'University']"
"Wamenkum HAM Dilaporkan ke KPK, Kubu Helmut Hermawan Mengaku Diperas",[''],https://www.jpnn.com/news/wamenkum-ham-dilaporkan-ke-kpk-kubu-helmut-hermawan-mengaku-diperas?page=all,JPNN,nasional,2023-03-16,"['helmut', 'hermawan,pemerasan,Wamenkum', 'HAM,KPK,Edward', 'Omar', 'Sharif', 'Hiariej,IPW']"
"Bea Cukai Gelar Pemusnahan Jutaan Barang Ilegal, Nominalnya Fantastis!",[''],https://www.jpnn.com/news/bea-cukai-gelar-pemusnahan-jutaan-barang-ilegal-nominalnya-fantastis?page=all,JPNN,nasional,2023-03-16,"['pemusnahan', 'barang', 'ilegal,Barang', 'Ilegal,Bea', 'Cukai,rokok', 'ilegal,penindakan,Kepabeanan']"
Pesan Komjen Pol Gatot untuk Para Calon Jendral Peserta Sespimti Dikreg 32,[''],https://www.jpnn.com/news/pesan-komjen-pol-gatot-untuk-para-calon-jendral-peserta-sespimti-dikreg-32?page=all,JPNN,nasional,2023-03-16,"['Sespimti', 'Polri,Wakapolri', 'Komjen', 'Gatot', 'Eddy', 'Pramono,Polri,Perwira']"
"Teganya, Sekolah Tempat Generasi Bangsa Menimba Ilmu Malah Dibakar",[''],https://www.jpnn.com/news/teganya-sekolah-tempat-generasi-bangsa-menimba-ilmu-malah-dibakar?page=all,JPNN,nasional,2023-03-16,"['Sekolah', 'Dibakar,KKB,SMPN', '2', 'Dekai,Generasi', 'Bangsa,Menimba', 'Ilmu,Kapolres', 'Yahukimo']"
"Dua Bersaudara Keroyok Anggota Bhabinkamtibmas, Begini Akibatnya",[''],https://www.jpnn.com/news/dua-bersaudara-keroyok-anggota-bhabinkamtibmas-begini-akibatnya?page=all,JPNN,nasional,2023-03-16,"['Bhabinkamtibmas,Dua', 'Bersaudara,Keroyok,Polsek', 'Bengkunat']"
"Dramatis, Bea Cukai Kudus Gagalkan Peredaran Rokok Ilegal via Bus AKAP, Begini Kronologinya",[''],https://www.jpnn.com/news/dramatis-bea-cukai-kudus-gagalkan-peredaran-rokok-ilegal-via-bus-akap-begini-kronologinya?page=all,JPNN,nasional,2023-03-16,"['Dramatis,rokok', 'ilegal,Bus', 'AKAP,Bea', 'Cukai,Bea', 'Cukai', 'Kudus,Barang', 'Bukti,rokok']"
"Korban Investasi Lebah Klanceng Mengadu ke Komisi III, Sahroni Minta Atensi Kapolri",[''],https://www.jpnn.com/news/korban-investasi-lebah-klanceng-mengadu-ke-komisi-iii-sahroni-minta-atensi-kapolri?page=all,JPNN,nasional,2023-03-16,"['investasi,lebah', 'klanceng,investasi', 'bodong,penyelewengan', 'dana,Komisi', 'III,DPR', 'RI,Sahroni,Ahmad', 'Sahroni,Kapolri,Bareskrim,PPLKN,peternak', 'lebah,PT', 'MBM']"
"Perkembangan Terbaru Tragedi Kanjuruhan, Keluarga Korban Kecewa",[''],https://www.jpnn.com/news/perkembangan-terbaru-tragedi-kanjuruhan-keluarga-korban-kecewa?page=all,JPNN,nasional,2023-03-16,"['Tragedi', 'Kanjuruhan,Perkembangan', 'terbaru,Keluarga', 'Korban', 'Kecewa,Vonis', 'Majelis', 'Hakim,Tim', 'Advokasi', 'Tragedi', 'Kanjuruhan']"
Polda Riau Terbitkan 3 Sprindik Baru Kasus Dugaan Korupsi BRK,[''],https://www.jpnn.com/news/polda-riau-terbitkan-3-sprindik-baru-kasus-dugaan-korupsi-brk?page=all,JPNN,nasional,2023-03-16,"['Polda', 'Riau,korupsi,Bank', 'Riau', 'Kepri,korupsi', 'brk']"
