headline,extracted_text,link,sources,category,timestamp,keywords
Pelaku Bisnis Minta Bank Tidak Naikkan Bunga Kredit,[],https://investor.id/finance/324706/pelaku-bisnis-minta-bank-tidak-naikkan-bunga-kredit?page=all,INVESTORID,https://investor.id/pelaku-bisnis-minta-bank-tidak-naikkan-bunga-kredit?page=all,2023-03-16,"['bunga', 'kredit,bunga', 'bank,net', 'interest', 'margin,nim,apindo,pengusaha', 'indonesia']"
Mitratel (MTEL) Incar 2.600 Menara Milik Telkomsel,[],https://investor.id/market/324705/mitratel-mtel-incar-2600-menara-milik-telkomsel?page=all,INVESTORID,https://investor.id/mitratel-mtel-incar-2600-menara-milik-telkomsel?page=all,2023-03-16,"['mitratel,dayamitra', 'telekomunikasi,mtel,incar', 'menara,menara', 'telkomsel']"
"Berantas Thrifting Pakaian Bekas Impor, Pemerintah Perintahkan E Commerce Take Down Akun Seller",[],https://investor.id/business/324704/berantas-thrifting-pakaian-bekas-impor-pemerintah-perintahkan-e-commerce-take-down-akun-seller?page=all,INVESTORID,https://investor.id/berantas-thrifting-pakaian-bekas-impor-pemerintah-perintahkan-e-commerce-take-down-akun-seller?page=all,2023-03-16,"['thrifting,pedagangan', 'pakaian', 'bekas,impor', 'pakaian', 'bekas,polrsi', 'laranga', 'pakaian', 'bekas,pelarangan', 'impor', 'pakaian', 'bekas']"
Perhutani Gandeng BSrE BSSN,[],https://investor.id/business/324730/perhutani-gandeng-bsre-bssn?page=all,INVESTORID,https://investor.id/perhutani-gandeng-bsre-bssn?page=all,2023-03-16,"['perhutani,bssn,sistem', 'elektronik']"
"BI: Nilai Transaksi Uang Elektronik Melesat Jadi Rp 35,7 Triliun per Februari 2023",[],https://investor.id/macroeconomy/324702/bi-nilai-transaksi-uang-elektronik-melesat-jadi-rp-357-triliun-per-februari-2023?page=all,INVESTORID,https://investor.id/bi-nilai-transaksi-uang-elektronik-melesat-jadi-rp-357-triliun-per-februari-2023?page=all,2023-03-16,"['uang', 'elektronik,bank', 'indonesia,perry', 'warjiyo,perry', 'warjiyo,transaksi', 'uang', 'elektronik,suku', 'bunga']"
Saham Credit Suisse Rebound 30% Setelah Rencanakan Pinjaman,[],https://investor.id/international/324703/saham-credit-suisse-rebound-30-setelah-rencanakan-pinjaman?page=all,INVESTORID,https://investor.id/saham-credit-suisse-rebound-30-setelah-rencanakan-pinjaman?page=all,2023-03-16,"['credit', 'suisse,credit', 'suisse', 'jatuh,saham', 'credit', 'suisse,rebound', 'saham', 'credit', 'suisse']"
Pemerintah dan BUMN Dorong Dekarbonisasi dan Pembiayaan Infrastruktur Berkelanjutan,[],https://investor.id/business/324701/pemerintah-dan-bumn-dorong-dekarbonisasi-dan-pembiayaan-infrastruktur-berkelanjutan?page=all,INVESTORID,https://investor.id/pemerintah-dan-bumn-dorong-dekarbonisasi-dan-pembiayaan-infrastruktur-berkelanjutan?page=all,2023-03-16,"['kementerian', 'pupr,dekarbonisasi,sig', 'group,semen', 'indonesia']"
BTN (BBTN) Tetapkan Dividen Rp 609 Miliar,[],https://investor.id/market/324699/btn-bbtn-tetapkan-dividen-rp-609-miliar?page=all,INVESTORID,https://investor.id/btn-bbtn-tetapkan-dividen-rp-609-miliar?page=all,2023-03-16,"['btn', 'tetapkan', 'dividen,bbtn,rups', 'bbtn,dirut', 'btn', 'diganti,dividen', 'bbtn,saham', 'bbtn']"
"Direksi BTN (BBTN) Dirombak, Nixon LP Napitupulu Jadi Dirut",[],https://investor.id/market/324700/direksi-btn-bbtn-dirombak-nixon-lp-napitupulu-jadi-dirut?page=all,INVESTORID,https://investor.id/direksi-btn-bbtn-dirombak-nixon-lp-napitupulu-jadi-dirut?page=all,2023-03-16,"['btn,bbtn,direksi', 'btn,dirut', 'btn,nixon', 'lp', 'napitupulu,haru', 'koesmahargyo']"
Duit Asing Rp 46 Triliun Parkir di Pasar Keuangan RI,[],https://investor.id/macroeconomy/324698/duit-asing-rp-46-triliun-parkir-di-pasar-keuangan-ri?page=all,INVESTORID,https://investor.id/duit-asing-rp-46-triliun-parkir-di-pasar-keuangan-ri?page=all,2023-03-16,"['modal', 'asing,capital', 'inflow,capital', 'outflow,pasar', 'keuangan,bank', 'indonesia,rdg', 'bi,investor', 'asing']"
